identifierHash,civilityGenderId
-4991654981137163e3,3
4874793246882223e3,2
3036859656867877e3,3
245264662678988350,2
-5917867366640345e3,2
4705593615754894e3,2
1611492498065907700,2
-8429670395934919e3,1
896757830423104e4,1
6772527895766321e3,1
7048592759283026e3,2
-1248037452161226200,1
-2279026147205566e3,2
-795538586632882200,2
3616270014788166700,1
-775495153380779e4,1
3913596309121422300,1
2649612905273790500,2
8482946327655576e3,2
7564283220080061e3,2
3768930309949517e3,2
6054816781426979e3,1
578677850888766e4,1
-5200557108382497e3,1
-1186699062537618700,2
-2062236588688439800,3
497891329862320060,1
-8990445648536903e3,2
-4975676516338518e3,2
2398491342509380600,2
5204712479875391e3,1
-2028874979733858600,2
5326000326514409e3,2
-44513205593723670,2
-6601921776934994e3,2
3446944114892088300,1
-8518859727440255e3,3
-5890520229606749e3,1
7276112365007426e3,2
449621692998583940,1
-7485649872245106e3,2
783682726421609100,3
-6381998275796226e3,2
9066468423229276e3,2
-856499741518556e4,1
-9132358904770846e3,2
-5229237785908886e3,2
-1168608716521496600,2
198582098466595500,2
-2446761022357786600,2
662251151582986e4,1
425643817377175e4,2
3928128602356858e3,3
2061791277500042500,2
-4495502875668987400,2
-890536390838767e3,2
556253123354291e4,1
2444592580505740300,2
3443300574155965400,2
-5912052097328864e3,2
-6582472589509599e3,2
-412732749920664e3,2
7080807612242135e3,2
-1657103035012344600,1
3628785181069828e3,2
8121622716010756e3,2
-6923778860835592e3,2
-1540379555050161200,1
67437652927363990,2
3748858354892939300,3
-5078399537614028e3,1
-4.0307982402833603e+18,2
4724699497076611e3,2
6512674473594894e3,2
3136609292878978e3,2
3973164512306925600,2
8408942562360168e3,1
8043779746137549e3,2
-264526104852696960,2
-1996318306596442600,2
-2875580700457724e3,1
688670714614561900,2
-717962865342765700,1
-6355210490232971e3,1
-5211160634117715e3,2
4038700706729483e3,2
-4647479480175321e3,2
5051065263770585e3,2
8807329676914126e3,2
7035754472753955e3,2
-190908871273462720,1
-3.3362872066433597e+18,1
-3670805401570861e3,1
1616232223949239e3,2
-159416043913024e4,2
7663706040877367e3,3
-301400558249618e4,2
8208641501374632e3,2
-269896976649086200,2
5304749219215594e3,2
-4727551394907267e3,2
-6949424567797711e3,1
2005746063549949400,2
-1160883137419362300,1
-1778811925547387e3,2
-7737213752838398e3,2
-256636626498842300,1
886193036701887e4,2
4127529099444796400,2
-3648488900985382400,1
6988654383619193e3,1
6288562319289729e3,1
-911965964903082200,2
9174856632942776e3,2
-5782470039826835e3,2
-572590638119765e4,2
-8016878983502337e3,1
-2670759431861755e3,1
7444380505691455e3,2
-4692857083599839e3,1
-5536921473815766e3,1
-5647404953273697e3,2
7472988524546002e3,2
8378376988340558e3,2
-8387372904587336e3,2
7730927443926015e3,2
6285522531482018e3,1
-2012844669463884500,1
-7858883821690778e3,1
3214601847113559600,2
-4739715161055848e3,2
394629026331254e4,1
-319283010674025200,2
-7343566588575514e3,2
6677437531458984e3,2
1012873379166937600,2
5796299254398183e3,3
3244506697200154600,1
6809420621070583e3,1
-2268675978383814100,2
-6874719938020153e3,2
7103552153587726e3,2
8205049268779608e3,2
176366578487689e4,2
5797658693448621e3,1
-6845134189095449e3,2
-2186974664852587e3,2
5612881744330666e3,1
2613177600988478500,2
2169876234104903700,3
-5865929645820877e3,2
-177721831161554560,1
-8219533121566988e3,2
-2778208616216079e3,2
7947429934496721e3,2
-9104598479102371e3,1
879472268951159800,2
1648610315861314300,3
-7155414236904321e3,3
-8732398798336916e3,2
-6833905439853456e3,2
-3527309711441353700,3
4812720582352595e3,2
-315578031841302100,1
-3533355169734736e3,1
-2614176225611419600,2
1107744944795649900,2
-111173003634495380,1
-2166770673604479700,2
569301429561740400,2
6965454203194164e3,2
-6538528156771535e3,2
-5721091743058097e3,1
6874313356583239e3,3
-6884293767635483e3,2
-6286162033801505e3,2
-8766894681365481e3,2
7795094813716398e3,2
-1691827483679615e3,3
894477515152634500,2
-3319717906495598e3,2
-2133628316043036400,1
-775537627427390800,2
6684551304053556e3,2
4302679413448706e3,2
400203529220297e4,2
1669501015166927e3,1
-2082601021888873e3,2
5080183931845383e3,1
-1290657780858401300,3
8674310934362609e3,2
-6941152029644173e3,1
299841329194084100,2
5567159560400425e3,3
-4927037458078771e3,2
-385498685879976e4,1
-4480191174906959e3,1
7468376636685521e3,2
-1286439714956048400,2
7491083167676908e3,1
1158249781624270800,2
7308771098128635e3,3
1637814465075432700,2
-34628605626449864,2
-1166758568434300200,2
-7641375728013242e3,2
1172194734536774100,1
8512528526136154e3,3
4429226303911998e3,1
6075086676873415e3,2
-1908214862241464600,3
-7346013969291506e3,2
-8673248210458423e3,2
-802655863987098400,2
-7128706343864672e3,2
-2313899470407262e3,3
2836131340838623e3,1
-8044209301994006e3,2
-6522739166449008e3,2
-7461246691429986e3,2
-6544902159680143e3,2
4205686360989854e3,3
790293025155799700,2
4364675655729722400,2
4605483254367661600,1
8506505533193556e3,2
8590217273059709e3,2
6351297206319031e3,2
3190018499052949500,2
1429069778484224800,2
-2356359768049131e3,2
3744053718741704e3,3
7427689020232504e3,1
-409754992849073660,1
-7762823334764132e3,2
7736816813179167e3,2
344409231554547e3,2
4097775033612162600,3
-3222311387164508700,3
7965586723519437e3,1
-3181741089742704600,1
-7766168565404629e3,1
-1659281852858751e3,2
-6031382529659744e3,2
178559504554035360,2
2435054575738790400,2
-510669387614854200,1
-3817434124094541300,2
6347588832238853e3,1
729071194233469e4,2
-5468595823990373e3,2
7358995425283554e3,2
8231674564644087e3,2
-3075193188310833e3,1
8276740891524336e3,2
-6938447984555662e3,2
7621514157155869e3,2
4627068708290084e3,2
7041422564112318e3,1
1919165147969601500,3
-7760512549020079e3,2
2062741480527408600,2
2641460096695498e3,2
3467683500363033e3,1
5694871524022509e3,2
1529268235056801300,1
-8746282139864966e3,2
5722190636909956e3,2
9092373777238738e3,2
1210609097230593300,2
4028128650920681e3,1
-7581192487351854e3,2
-7489438657065187e3,2
5696920839424175e3,1
7552115645440651e3,2
6805802251916901e3,2
276328200102468e4,2
-6046855020360786e3,2
6902595877817724e3,2
296885914448185660,2
290957950619621250,2
3733265043731665e3,2
5580325419225287e3,2
883444860029761400,2
-4554667051973538e3,2
7985711879648337e3,1
2831105596984143e3,2
6246635094781655e3,2
-8071445153066265e3,2
-6454931550514349e3,3
5056393407666257e3,2
-1354834461395848200,1
1723593854187780900,2
4172852467258582500,2
-6767059519817394e3,2
6814369843979382e3,2
-3736081691600976e3,2
-7226829464119865e3,2
-2242416532512117800,2
8033416669155214e3,3
-3768771681167274e3,2
-3206925636177544e3,2
8868749075429097e3,1
-7685856214855186e3,2
-2029000782604467e3,2
1827190672126093e3,3
-4820959542277383e3,2
8741576311502402e3,1
2595483430989482e3,2
7245945609582464e3,3
4142221929142237e3,2
-5539117034296132e3,2
-4426591550501848e3,1
7993144617745594e3,2
3149183749011046e3,2
-7617228714917088e3,1
6520905305199181e3,2
2611789523616996400,2
343140785984900860,2
-29227704145555e5,2
3987651946751152e3,1
730155482889599e4,2
7522625005692238e3,1
-613527902884847400,1
9042830197840689e3,2
-5434359206135084e3,2
8589702551930511e3,2
-8150090953486089e3,1
8836572348046995e3,2
5586938100457501e3,1
-5479542569108162e3,2
-6658277047581756e3,2
5141171842146942e3,2
7182996275924055e3,1
-2650301007330572e3,1
-992657624319690100,1
-1088118886880628200,1
-1680558637407135700,2
-5357695672033217e3,2
9173140613344307e3,3
-5995498853595675e3,2
138415899099379120,1
3416560808280319500,2
3226223950757989400,1
3757315302931728e3,3
2958205263382279700,2
-5365725901890691e3,2
5707364418395125e3,1
-203957951083198270,2
2300535450444342300,2
-497673949941707840,1
3082949763330385400,2
-9.0270663431933606e+17,2
-7211729903243198e3,2
4243979476046025700,2
6715201119139e6,2
-6972609670387588e3,2
-2060597180340905500,2
-7933691053613167e3,3
6487551000187081e3,1
6.0956522112585605e+18,2
257891019623724e3,2
5459135942417438e3,3
-7306366243735261e3,2
-1122551448625982100,2
-9096808935411154e3,1
-1166016042827491300,2
-1937726756356998400,2
-5646892972720665e3,2
945947558880164700,2
725427732549864300,2
-3145572285262641e3,2
-1014305895417605800,2
-8556254534165714e3,2
-8165187066985214e3,2
5276125643242541e3,3
6474821071459313e3,2
6677097481738023e3,2
-757410744962817e4,2
-580009065461886e4,2
-2000741071926702600,2
-3789966723398865400,2
-4082762225988621e3,1
-3608206784962115600,2
3124142757648455e3,1
-1675653772779367700,1
-2254106882221167e3,2
1298124780845454300,2
-5746380253356018e3,2
-1102889426302460800,1
4468616926266353700,2
-3393583912784873500,3
-6670705032802401e3,1
-8788196273812121e3,2
4032041406110802400,1
-8300451380705083e3,2
1000713833799149800,2
1049875562643205800,2
7503160028573298e3,2
9032542991101374e3,1
-2794503865850688500,2
4048233079011740700,2
6377437218413536e3,1
-6323777092240316e3,2
-1039300141830713300,2
-6835323056175585e3,2
-7323541899010783e3,1
5899250746105268e3,2
5524489185642667e3,2
-6088755206575748e3,2
-1046662142258469900,2
461264022483465100,1
-3655238699566391300,2
6342335071718541e3,2
-593443904168384e3,2
-5912281593221259e3,2
7188798320040294e3,2
8264337534181376e3,2
1562908396574968600,2
-6224205920915843e3,3
4568446534432000500,3
542960005343173950,2
-4350625325394078700,1
-702351521100124e4,1
3110112767483402e3,1
-1588754634728387600,3
-1249214253508042500,2
-1127849742785909900,1
6153851005172137e3,2
9187045180088986e3,2
7422600174073943e3,1
1493767709067284200,1
3912635272810835e3,2
-8519699582979508e3,2
-1859058953292986600,2
7348873956250297e3,2
-4802635749145113e3,2
-8937367463963433e3,2
-8479798065405184e3,2
1355825967737286700,1
7617715868282951e3,2
2457885309993108500,2
6836934987165537e3,2
6153473478483479e3,3
1873538770470509e3,1
-8752526605763332e3,2
-7481309998766752e3,2
750969956499047e4,2
2494456519361356300,2
-3897101863068507600,1
-7657834209604741e3,2
-1613999114244275e3,1
1525885590899227e3,2
7873730324385986e3,2
-3778182764755796e3,1
3814587414993346600,1
1051079502740110800,1
-4439466810438748e3,2
-7831781185967479e3,1
-8234771793247037e3,2
-3253011723290965e3,2
-576593818581630600,1
9091927583815578e3,2
7027260143772289e3,2
2000149929108838700,2
4070388934012679700,1
-2588883295437827e3,1
6692264488489228e3,2
7224583435966228e3,1
37484413819714e5,2
4294401417592301600,1
5136678488599094e3,1
2688467404045052e3,3
-1719716284754946300,2
815424410320747900,2
-3682700145770867e3,2
-8230362520071736e3,2
1088902896900211300,2
-1245164456481664500,2
-2402580804269711e3,2
2166203587205992e3,2
-3983372992967600600,2
443715869472431700,1
8995973202796648e3,1
2379604942756209e3,2
-7645792953655532e3,2
5668732899443293e3,2
6212555117816418e3,3
5340915707892604e3,2
8806203965153628e3,1
2123695809893944300,2
-5168220352243219e3,2
-5468161527862223e3,2
3692996979313377e3,1
-6806355187157792e3,2
-9081124194758713e3,2
3310454236460221e3,2
7462000570471004e3,1
-1723762211116801300,2
2387117640329709600,1
-5703912282142358e3,2
-8456358825838486e3,2
-537573849589445800,2
-4713543827699145e3,1
-2449945311486447600,2
152413590679375360,2
592494864960887e4,2
-5366527173771202e3,2
3161272501632988e3,2
-4076438687009627e3,1
4053434276002070500,3
3828648358410761700,2
-1117098793784274700,2
8451476237765641e3,2
-1613208278987291600,2
603211567616465900,1
6865454195394684e3,2
6170761602650167e3,2
2422613386627341300,1
-5672609261861182e3,2
7529648843141966e3,2
-8952602673322975e3,3
-2887154347041545e3,1
-6177655135290742e3,3
-1261000799681848e3,2
-4007186048683519e3,2
6424188338706637e3,2
-3943475271444326e3,2
1178313570576348e3,2
8607628075438709e3,2
81322424659302e5,1
-3434531732933168e3,2
-4.4295368108483597e+17,2
2395095386861705e3,2
-2456802235136847e3,2
-7997017969270542e3,2
-7452019317782868e3,2
6063372935543858e3,2
-3341710961801835e3,1
3331152119888934e3,2
-6367188890479134e3,2
-3589430659276114e3,2
-7973908835458374e3,1
4948828348962712e3,1
3519888327603864600,3
803716953583014800,2
-3541056539489379300,1
1483732172063699e3,1
2070806682096194800,1
2006536149970090200,1
8333993447470345e3,1
2463651521103954400,2
-4196038111687913e3,1
-6092145884606208e3,2
8558032341521996e3,2
8400649446816818e3,2
-1107113878712018e3,2
807555504344656e3,2
-2284460350501605400,2
-4284716760607994400,2
8756586054136126e3,3
3843515969532723e3,2
-7038597362911149e3,3
5031820251325011e3,1
-1550569008649600500,2
-2431827620407694300,2
8157819804636487e3,2
205590737269400740,1
3004908995543126e3,2
2225891765145242600,2
-5052551608741308e3,2
6158488696876709e3,2
2656631731836641e3,2
-4230810330789976e3,2
9083902506924208e3,1
3975280975830747600,2
-7347385682295734e3,1
-2953634202176817e3,2
8435848374200141e3,2
7762803220820894e3,2
5614682566887862e3,2
-2949788398823551500,2
3908734505020888e3,2
-9185514547063809e3,2
-6293761242236568e3,2
6099068017234437e3,2
-1580424218460400600,2
2908956741551250400,2
-8361879431930661e3,2
6221279082433022e3,1
8614193568057127e3,2
-2352961286704557600,2
2289363511019156e3,1
-2946335680214907e3,1
4461219586499902e3,2
2099792793785161700,2
-1876735062839238400,2
8986108177010844e3,2
796973468610672e4,1
-6473199180498778e3,1
7925344644470866e3,1
-1916728990986647300,2
-7241661034221945e3,1
-9127764225456987e3,2
2949470360556777e3,1
-2387347768993424e3,2
-2842624312467031600,2
-8665114054070246e3,2
-3304688656095117300,1
-2041625962967999700,2
-827328539195110800,2
-1143946248218952700,3
-4505245637016953e3,2
339621252643652e4,1
-7904610463563785e3,2
-6815030746651994e3,2
-560722187465133e3,1
-8125271535409668e3,2
-6658424190056108e3,2
2831652220648242e3,2
1455716511026313200,1
-6638389995033154e3,2
1.6413473914176481e+18,2
-107998714695102820,2
9198399148164465e3,2
6013133048290812e3,2
2932455535017664500,3
-4864051342754868e3,3
7182356636233624e3,2
-6685830320898023e3,2
6.4996141708412805e+18,2
2076286318477233e3,2
-3473741987966062e3,2
776668737088503e4,2
3917967258530841e3,2
5431957451779846e3,1
-3804395266554804e3,3
654854538248001e4,3
5461506348059941e3,1
6721586432741941e3,2
-3564412295616888e3,2
5325272902413042e3,1
8540484090672037e3,2
4640306047655658e3,2
-4843771569566894e3,3
2605284207339292700,2
8438240967011262e3,2
-6003950781210468e3,3
3058941339639738400,3
2653714260762422300,1
-8476804140092763e3,1
718882214119851100,3
6339287193524779e3,1
5380448891550961e3,1
4242134915938831400,3
3460434248493777400,1
7011477948985748e3,2
7147321679443942e3,2
-3740650203509226500,1
1460268070244157400,2
-1783132266121129e3,2
7477768618175236e3,1
-3013304699131855400,2
-7551776902700067e3,2
5981450145288156e3,2
486963952373260200,1
-6840677972963139e3,3
4522757254016538e3,2
7505315242783138e3,1
7394958429644713e3,2
1098960866984819100,2
-1331611713388318500,2
-541895581829233100,2
-3890533272004920300,1
1591130014677745e3,2
6147538746235296e3,3
-7465813357027001e3,2
-2739929025358303e3,2
5467937343412568e3,2
5503120612701173e3,1
6392011033726709e3,2
-5691110296204398e3,2
-8005890536873425e3,2
1863881740887900700,2
7165115156895519e3,2
-6755763137290536e3,3
-3832900735047281700,3
-8715033061566321e3,2
4952357416108359e3,1
-283818251313789280,1
-3404999753278408e3,1
-1573603865087335e3,2
2569365805285863e3,2
-4798845994637866e3,2
-6843553901828111e3,2
1351561775287078700,2
1468362618203583e3,2
4434604998512978e3,2
-8219582145179646e3,2
928372976811115800,2
-8486077303143373e3,2
-765801314603653200,1
2315508425365284400,2
4312776019300613600,2
77604917581152e5,2
2670139413106661400,2
-7600815331056154e3,2
4608068335933247500,2
2147251238715686700,2
8262733222272963e3,3
-3064971833084665e3,2
4426202153633794600,2
-7472237827094517e3,2
-4792325036502496e3,2
-1156446170770713e3,3
-56510599047839190,3
-739434491351883e4,2
-9084591597267047e3,3
4626642511907422e3,3
-8614236952083246e3,3
-6677857027674797e3,2
3379534532117452300,2
-5426388196702669e3,2
-8139466294059561e3,2
1254989438068392700,2
3684125443559372300,1
-7735340844691866e3,1
3141000027570496500,2
557546868840977150,2
5949666749776382e3,2
-3405865663439764e3,2
4067195448287373300,2
-7358377888238043e3,2
-1814455131122040800,2
-6968149526794122e3,1
-4492681309039193600,3
4974133178674647e3,2
-484193606233339140,2
-79908095422978e5,2
-398701906016186750,2
4098049022120971e3,2
-8890706445324262e3,2
1881882177834631400,2
1075035461425383700,2
3260032410843372e3,2
-1754885068525979e3,2
1.0045909232192881e+18,2
8940597617196059e3,2
-421656871365328500,1
-4552174834876829700,2
-8527587743655911e3,3
1454004155621101e3,2
-5229768547775344e3,1
-4536695355810533400,1
6497993420014966e3,2
4605474086581591600,3
-719896330054757800,2
2343522700324013e3,2
-8642728582816211e3,2
-5297765459162079e3,2
-2513932625615139300,2
-6582776716033606e3,1
-6395805065213451e3,2
1027965232202572900,2
-6305593827705745e3,1
-590438893445030100,2
8090945630635903e3,1
-2101187138099590100,1
4020093783926093300,1
-570090104375204740,2
-3962966747526190600,2
-868988292168165400,2
703507757885807e4,2
2556046677033202700,2
1498789053995996200,2
-60934888240031990,2
-463079463813582e4,2
-896880056328532e4,2
5554553104488678e3,2
4853552482532851e3,2
-6606191443179654e3,2
-2477778031434093600,2
-651914373435670900,1
5490449000870857e3,2
-2358469564015708e3,2
9024932754956745e3,2
-1097516845420712200,2
9125572335205643e3,2
-6082564384335431e3,2
3583256582701264e3,2
-1996490638367703e3,2
7350519481426471e3,2
-6825779124954436e3,2
-7108093901193258e3,3
532693254543043100,2
8328487662812656e3,2
1941836471542792200,2
-8106790901583358e3,2
-7988478671832086e3,2
5195729756856843e3,2
329439791707051400,2
5176246387346196e3,1
3757470078156398e3,2
4047713201293959700,2
-2.3420247653632678e+17,2
7525206042327421e3,2
