identifierHash,countryCode
-7363460624191586e3,fr
-4215691789898723300,fi
-1507972201349945300,it
-4.9939508209855923e+17,ro
-851788170062402400,us
6280619304793577e3,it
7522720898512798e3,de
1012305259144966700,us
3475524940627676e3,es
606922979391399e4,de
642267960388829400,es
-2951493997709337600,us
7189307454387397e3,es
1742667743630573800,us
-2075484371219084500,gb
453227235729527e4,us
2527691187301892e3,gb
-6378314372340769e3,us
-6188896089890912e3,es
9123580593451664e3,lu
-1620076680659866600,gb
-2116889010127903e3,dk
-2108324217079018e3,fr
5272745162963911e3,es
200142137677019940,gb
6085253859981424e3,be
-5932506848514386e3,de
-3361243185470788600,fr
6989521275942415e3,gb
6563844584983912e3,us
-2726203732599010300,fr
162512883297537500,us
-3137596176908889600,es
4004331424572685300,us
-7169522361259069e3,es
3794521982039764500,us
8444330963473337e3,ro
1866769509405319700,lu
-7743788173504926e3,de
512562268455453900,at
5021626500400178e3,nl
-539521053201451260,fr
-3080280656839833e3,at
2876248706270151e3,fr
7408917344648471e3,de
-5144636778452685e3,es
-1607804754534745900,fr
913382131347594600,fr
434852889518585900,gb
723551751259012700,it
4160355596783394e3,gb
6208448811597996e3,it
5854682104629806e3,us
726357851852350100,gb
1038041813654298400,ro
-6703348885654534e3,us
7159281177262942e3,it
-652887727979295200,fr
1794175740972283e3,es
617231161436891e4,hr
-4062294233447416,au
726153448352342e4,be
-4991654981137163e3,us
4874793246882223e3,de
3036859656867877e3,fr
245264662678988350,fr
-5917867366640345e3,ro
4705593615754894e3,gb
1611492498065907700,dk
-8429670395934919e3,fr
896757830423104e4,fr
6772527895766321e3,us
7048592759283026e3,ee
-1248037452161226200,fr
-2279026147205566e3,fr
-795538586632882200,nl
3616270014788166700,bg
-775495153380779e4,de
3913596309121422300,fr
2649612905273790500,it
8482946327655576e3,us
7564283220080061e3,it
3768930309949517e3,it
6054816781426979e3,nl
578677850888766e4,it
-5200557108382497e3,fr
-1186699062537618700,gb
-2062236588688439800,us
497891329862320060,es
-8990445648536903e3,gr
-4975676516338518e3,fr
2398491342509380600,it
5204712479875391e3,de
-2028874979733858600,us
5326000326514409e3,fr
-44513205593723670,nl
-6601921776934994e3,fr
3446944114892088300,it
-8518859727440255e3,us
-5890520229606749e3,it
7276112365007426e3,fr
449621692998583940,gb
-7485649872245106e3,fr
783682726421609100,fr
-6381998275796226e3,us
9066468423229276e3,nl
-856499741518556e4,gr
-9132358904770846e3,hr
-5229237785908886e3,es
-1168608716521496600,it
198582098466595500,it
-2446761022357786600,it
662251151582986e4,us
425643817377175e4,us
3928128602356858e3,us
2061791277500042500,at
-4495502875668987400,nl
-890536390838767e3,it
556253123354291e4,de
2444592580505740300,us
3443300574155965400,fr
-5912052097328864e3,nl
-6582472589509599e3,nl
-412732749920664e3,se
7080807612242135e3,de
-1657103035012344600,it
3628785181069828e3,fr
8121622716010756e3,it
-6923778860835592e3,fr
-1540379555050161200,es
67437652927363990,fr
3748858354892939300,us
-5078399537614028e3,gb
-4.0307982402833603e+18,mc
4724699497076611e3,fr
6512674473594894e3,fr
3136609292878978e3,fr
3973164512306925600,es
8408942562360168e3,gb
8043779746137549e3,de
-264526104852696960,fr
-1996318306596442600,gb
-2875580700457724e3,fr
688670714614561900,ro
-717962865342765700,gb
-6355210490232971e3,de
-5211160634117715e3,ch
4038700706729483e3,gb
-4647479480175321e3,gb
5051065263770585e3,us
8807329676914126e3,nl
7035754472753955e3,us
-190908871273462720,it
-3.3362872066433597e+18,se
-3670805401570861e3,it
1616232223949239e3,fr
-159416043913024e4,it
7663706040877367e3,gb
-301400558249618e4,fr
8208641501374632e3,es
-269896976649086200,fr
5304749219215594e3,us
-4727551394907267e3,at
-6949424567797711e3,fr
2005746063549949400,fr
-1160883137419362300,sk
-1778811925547387e3,it
-7737213752838398e3,it
-256636626498842300,gb
886193036701887e4,fr
4127529099444796400,gb
-3648488900985382400,se
6988654383619193e3,se
6288562319289729e3,de
-911965964903082200,fr
9174856632942776e3,de
-5782470039826835e3,fr
-572590638119765e4,hk
-8016878983502337e3,fr
-2670759431861755e3,fr
7444380505691455e3,es
-4692857083599839e3,es
-5536921473815766e3,fr
-5647404953273697e3,se
7472988524546002e3,fr
8378376988340558e3,fr
-8387372904587336e3,lu
7730927443926015e3,nl
6285522531482018e3,fr
-2012844669463884500,fr
-7858883821690778e3,gb
3214601847113559600,it
-4739715161055848e3,gb
394629026331254e4,fr
-319283010674025200,fr
-7343566588575514e3,us
6677437531458984e3,us
1012873379166937600,is
5796299254398183e3,us
3244506697200154600,ee
6809420621070583e3,nl
-2268675978383814100,de
-6874719938020153e3,fr
7103552153587726e3,fr
8205049268779608e3,it
176366578487689e4,fr
5797658693448621e3,es
-6845134189095449e3,it
-2186974664852587e3,fr
5612881744330666e3,be
2613177600988478500,fr
2169876234104903700,gb
-5865929645820877e3,fr
-177721831161554560,gb
-8219533121566988e3,ch
-2778208616216079e3,it
7947429934496721e3,gr
-9104598479102371e3,fr
879472268951159800,es
1648610315861314300,fr
-7155414236904321e3,it
-8732398798336916e3,pl
-6833905439853456e3,de
-3527309711441353700,fr
4812720582352595e3,it
-315578031841302100,fr
-3533355169734736e3,gb
-2614176225611419600,fr
1107744944795649900,us
-111173003634495380,fr
-2166770673604479700,fr
569301429561740400,fr
6965454203194164e3,fr
-6538528156771535e3,gb
-5721091743058097e3,de
6874313356583239e3,gb
-6884293767635483e3,gb
-6286162033801505e3,se
-8766894681365481e3,fr
7795094813716398e3,de
-1691827483679615e3,fr
894477515152634500,fr
-3319717906495598e3,fr
-2133628316043036400,fr
-775537627427390800,fr
6684551304053556e3,it
4302679413448706e3,fr
400203529220297e4,de
1669501015166927e3,gb
-2082601021888873e3,it
5080183931845383e3,fr
-1290657780858401300,fr
8674310934362609e3,it
-6941152029644173e3,de
299841329194084100,us
5567159560400425e3,gb
-4927037458078771e3,at
-385498685879976e4,es
-4480191174906959e3,hk
7468376636685521e3,fr
-1286439714956048400,us
7491083167676908e3,fr
1158249781624270800,fr
7308771098128635e3,gb
1637814465075432700,us
-34628605626449864,de
-1166758568434300200,fr
-7641375728013242e3,gb
1172194734536774100,fr
8512528526136154e3,gb
4429226303911998e3,fr
6075086676873415e3,fr
-1908214862241464600,gb
-7346013969291506e3,ie
-8673248210458423e3,gb
-802655863987098400,gb
-7128706343864672e3,gb
-2313899470407262e3,fr
2836131340838623e3,at
-8044209301994006e3,fr
-6522739166449008e3,ro
-7461246691429986e3,fr
-6544902159680143e3,es
4205686360989854e3,gb
790293025155799700,be
4364675655729722400,fr
4605483254367661600,us
8506505533193556e3,lv
8590217273059709e3,fr
6351297206319031e3,fr
3190018499052949500,es
1429069778484224800,es
-2356359768049131e3,fr
3744053718741704e3,us
7427689020232504e3,fr
-409754992849073660,fr
-7762823334764132e3,it
7736816813179167e3,fr
344409231554547e3,fr
4097775033612162600,fr
-3222311387164508700,gb
7965586723519437e3,de
-3181741089742704600,fr
-7766168565404629e3,gb
-1659281852858751e3,it
-6031382529659744e3,es
178559504554035360,gb
2435054575738790400,us
-510669387614854200,de
-3817434124094541300,fr
6347588832238853e3,ro
729071194233469e4,fr
-5468595823990373e3,fr
7358995425283554e3,gb
8231674564644087e3,es
-3075193188310833e3,dk
8276740891524336e3,de
-6938447984555662e3,fr
7621514157155869e3,fr
4627068708290084e3,nl
7041422564112318e3,gb
1919165147969601500,us
-7760512549020079e3,nl
2062741480527408600,fr
2641460096695498e3,gb
3467683500363033e3,fr
5694871524022509e3,fr
1529268235056801300,it
-8746282139864966e3,nl
5722190636909956e3,gb
9092373777238738e3,kz
1210609097230593300,es
4028128650920681e3,fr
-7581192487351854e3,gb
-7489438657065187e3,fr
5696920839424175e3,fr
7552115645440651e3,gb
6805802251916901e3,gb
276328200102468e4,gb
-6046855020360786e3,gb
6902595877817724e3,fr
296885914448185660,gb
290957950619621250,fr
3733265043731665e3,us
5580325419225287e3,it
883444860029761400,it
-4554667051973538e3,fr
7985711879648337e3,fr
2831105596984143e3,fr
6246635094781655e3,fr
-8071445153066265e3,fr
-6454931550514349e3,se
5056393407666257e3,ch
-1354834461395848200,it
1723593854187780900,us
4172852467258582500,gb
-6767059519817394e3,fr
6814369843979382e3,it
-3736081691600976e3,fr
-7226829464119865e3,fr
-2242416532512117800,fr
8033416669155214e3,gb
-3768771681167274e3,fr
-3206925636177544e3,gb
8868749075429097e3,us
-7685856214855186e3,fr
-2029000782604467e3,it
1827190672126093e3,it
-4820959542277383e3,fr
8741576311502402e3,gb
2595483430989482e3,nl
7245945609582464e3,gb
4142221929142237e3,fr
-5539117034296132e3,fr
-4426591550501848e3,fr
7993144617745594e3,fr
3149183749011046e3,fr
-7617228714917088e3,de
6520905305199181e3,de
2611789523616996400,us
343140785984900860,hk
-29227704145555e5,fr
3987651946751152e3,fr
730155482889599e4,fr
7522625005692238e3,fr
-613527902884847400,gb
9042830197840689e3,de
-5434359206135084e3,nl
8589702551930511e3,fr
-8150090953486089e3,fr
8836572348046995e3,de
5586938100457501e3,it
-5479542569108162e3,us
-6658277047581756e3,fr
5141171842146942e3,de
7182996275924055e3,fr
-2650301007330572e3,fr
-992657624319690100,it
-1088118886880628200,it
-1680558637407135700,fr
-5357695672033217e3,gb
9173140613344307e3,gb
-5995498853595675e3,cy
138415899099379120,fr
3416560808280319500,es
3226223950757989400,fr
3757315302931728e3,it
2958205263382279700,fr
-5365725901890691e3,fr
5707364418395125e3,fr
-203957951083198270,gb
2300535450444342300,fr
-497673949941707840,it
3082949763330385400,es
-9.0270663431933606e+17,it
-7211729903243198e3,fr
4243979476046025700,de
6715201119139e6,fr
-6972609670387588e3,us
-2060597180340905500,it
-7933691053613167e3,gb
6487551000187081e3,it
6.0956522112585605e+18,se
257891019623724e3,us
5459135942417438e3,gb
-7306366243735261e3,de
-1122551448625982100,fr
-9096808935411154e3,gb
-1166016042827491300,fr
-1937726756356998400,fr
-5646892972720665e3,nl
945947558880164700,be
725427732549864300,fr
-3145572285262641e3,nl
-1014305895417605800,dk
-8556254534165714e3,fr
-8165187066985214e3,fr
5276125643242541e3,es
6474821071459313e3,gb
6677097481738023e3,be
-757410744962817e4,fr
-580009065461886e4,fr
-2000741071926702600,it
-3789966723398865400,de
-4082762225988621e3,fr
-3608206784962115600,fr
3124142757648455e3,fr
-1675653772779367700,fr
-2254106882221167e3,fr
1298124780845454300,fr
-5746380253356018e3,fr
-1102889426302460800,fr
4468616926266353700,fr
-3393583912784873500,ie
-6670705032802401e3,gb
-8788196273812121e3,fr
4032041406110802400,fr
-8300451380705083e3,it
1000713833799149800,fr
1049875562643205800,fr
7503160028573298e3,fr
9032542991101374e3,us
-2794503865850688500,fr
4048233079011740700,it
6377437218413536e3,us
-6323777092240316e3,fr
-1039300141830713300,fr
-6835323056175585e3,fr
-7323541899010783e3,gb
5899250746105268e3,fr
5524489185642667e3,fr
-6088755206575748e3,fr
-1046662142258469900,fr
461264022483465100,fr
-3655238699566391300,fr
6342335071718541e3,de
-593443904168384e3,us
-5912281593221259e3,fr
7188798320040294e3,fr
8264337534181376e3,be
1562908396574968600,fr
-6224205920915843e3,fr
4568446534432000500,fr
542960005343173950,de
-4350625325394078700,fr
-702351521100124e4,de
3110112767483402e3,us
-1588754634728387600,gb
-1249214253508042500,fr
-1127849742785909900,pt
6153851005172137e3,gb
9187045180088986e3,it
7422600174073943e3,fr
1493767709067284200,fr
3912635272810835e3,nl
-8519699582979508e3,fr
-1859058953292986600,fr
7348873956250297e3,fr
-4802635749145113e3,dk
-8937367463963433e3,it
-8479798065405184e3,gb
1355825967737286700,it
7617715868282951e3,us
2457885309993108500,fr
6836934987165537e3,es
6153473478483479e3,us
1873538770470509e3,it
-8752526605763332e3,gb
-7481309998766752e3,us
750969956499047e4,it
2494456519361356300,es
-3897101863068507600,gb
-7657834209604741e3,au
-1613999114244275e3,us
1525885590899227e3,us
7873730324385986e3,fr
-3778182764755796e3,ch
3814587414993346600,gb
1051079502740110800,fr
-4439466810438748e3,fr
-7831781185967479e3,fr
-8234771793247037e3,fr
-3253011723290965e3,fr
-576593818581630600,fr
9091927583815578e3,fr
7027260143772289e3,gb
2000149929108838700,gb
4070388934012679700,it
-2588883295437827e3,fr
6692264488489228e3,hr
7224583435966228e3,fr
37484413819714e5,gb
4294401417592301600,is
5136678488599094e3,es
2688467404045052e3,us
-1719716284754946300,it
815424410320747900,fr
-3682700145770867e3,fr
-8230362520071736e3,fr
1088902896900211300,fr
-1245164456481664500,gb
-2402580804269711e3,fr
2166203587205992e3,fr
-3983372992967600600,bs
443715869472431700,fr
8995973202796648e3,fr
2379604942756209e3,fr
-7645792953655532e3,es
5668732899443293e3,gb
6212555117816418e3,fr
5340915707892604e3,gb
8806203965153628e3,it
2123695809893944300,fr
-5168220352243219e3,es
-5468161527862223e3,it
3692996979313377e3,fr
-6806355187157792e3,fr
-9081124194758713e3,se
3310454236460221e3,fr
7462000570471004e3,us
-1723762211116801300,fr
2387117640329709600,fr
-5703912282142358e3,fr
-8456358825838486e3,gb
-537573849589445800,fr
-4713543827699145e3,fr
-2449945311486447600,fr
152413590679375360,it
592494864960887e4,gb
-5366527173771202e3,fr
3161272501632988e3,us
-4076438687009627e3,gb
4053434276002070500,us
3828648358410761700,es
-1117098793784274700,fr
8451476237765641e3,fr
-1613208278987291600,it
603211567616465900,fr
6865454195394684e3,fr
6170761602650167e3,se
2422613386627341300,fr
-5672609261861182e3,de
7529648843141966e3,us
-8952602673322975e3,gb
-2887154347041545e3,fr
-6177655135290742e3,us
-1261000799681848e3,fr
-4007186048683519e3,gb
6424188338706637e3,fr
-3943475271444326e3,es
1178313570576348e3,fr
8607628075438709e3,fr
81322424659302e5,gb
-3434531732933168e3,fr
-4.4295368108483597e+17,it
2395095386861705e3,gb
-2456802235136847e3,fr
-7997017969270542e3,be
-7452019317782868e3,gb
6063372935543858e3,gb
-3341710961801835e3,us
3331152119888934e3,fr
-6367188890479134e3,us
-3589430659276114e3,it
-7973908835458374e3,fr
4948828348962712e3,fr
3519888327603864600,gb
803716953583014800,fr
-3541056539489379300,fr
1483732172063699e3,fr
2070806682096194800,fr
2006536149970090200,fr
8333993447470345e3,fr
2463651521103954400,fr
-4196038111687913e3,fr
-6092145884606208e3,fr
8558032341521996e3,fr
8400649446816818e3,fr
-1107113878712018e3,fr
807555504344656e3,fr
-2284460350501605400,fi
-4284716760607994400,fr
8756586054136126e3,it
3843515969532723e3,dk
-7038597362911149e3,de
5031820251325011e3,fr
-1550569008649600500,de
-2431827620407694300,dk
8157819804636487e3,fr
205590737269400740,fr
3004908995543126e3,it
2225891765145242600,nl
-5052551608741308e3,gb
6158488696876709e3,fr
2656631731836641e3,it
-4230810330789976e3,fr
9083902506924208e3,fr
3975280975830747600,fr
-7347385682295734e3,de
-2953634202176817e3,fr
8435848374200141e3,fr
7762803220820894e3,fr
5614682566887862e3,fr
-2949788398823551500,fr
3908734505020888e3,fr
-9185514547063809e3,gb
-6293761242236568e3,gb
6099068017234437e3,fr
-1580424218460400600,fr
2908956741551250400,gb
-8361879431930661e3,it
6221279082433022e3,it
8614193568057127e3,fr
-2352961286704557600,it
2289363511019156e3,it
-2946335680214907e3,it
4461219586499902e3,lv
2099792793785161700,fr
-1876735062839238400,fr
8986108177010844e3,fr
796973468610672e4,gb
-6473199180498778e3,gb
7925344644470866e3,fr
-1916728990986647300,es
-7241661034221945e3,fr
-9127764225456987e3,au
2949470360556777e3,de
-2387347768993424e3,dk
-2842624312467031600,fr
-8665114054070246e3,fr
-3304688656095117300,fr
-2041625962967999700,fr
-827328539195110800,gb
-1143946248218952700,es
-4505245637016953e3,fr
339621252643652e4,fr
-7904610463563785e3,it
-6815030746651994e3,fr
-560722187465133e3,fr
-8125271535409668e3,us
-6658424190056108e3,fr
2831652220648242e3,fr
1455716511026313200,fr
-6638389995033154e3,fr
1.6413473914176481e+18,fr
-107998714695102820,it
9198399148164465e3,fr
6013133048290812e3,fr
2932455535017664500,gb
-4864051342754868e3,fr
7182356636233624e3,nl
-6685830320898023e3,gb
6.4996141708412805e+18,fr
2076286318477233e3,de
-3473741987966062e3,it
776668737088503e4,fr
3917967258530841e3,it
5431957451779846e3,fr
-3804395266554804e3,gb
654854538248001e4,fr
5461506348059941e3,it
6721586432741941e3,gb
-3564412295616888e3,fr
5325272902413042e3,fr
8540484090672037e3,es
4640306047655658e3,fr
-4843771569566894e3,gb
2605284207339292700,be
8438240967011262e3,be
-6003950781210468e3,fr
3058941339639738400,gb
2653714260762422300,fr
-8476804140092763e3,fr
718882214119851100,fr
6339287193524779e3,fr
5380448891550961e3,gb
4242134915938831400,fi
3460434248493777400,fr
7011477948985748e3,be
7147321679443942e3,gb
-3740650203509226500,fr
1460268070244157400,us
-1783132266121129e3,fr
7477768618175236e3,it
-3013304699131855400,it
-7551776902700067e3,se
5981450145288156e3,fr
486963952373260200,gb
-6840677972963139e3,it
4522757254016538e3,fr
7505315242783138e3,fr
7394958429644713e3,fr
1098960866984819100,gb
-1331611713388318500,at
-541895581829233100,gb
-3890533272004920300,fr
1591130014677745e3,fr
6147538746235296e3,be
-7465813357027001e3,fr
-2739929025358303e3,fr
5467937343412568e3,fr
5503120612701173e3,fr
6392011033726709e3,it
-5691110296204398e3,fr
-8005890536873425e3,gb
1863881740887900700,gb
7165115156895519e3,us
-6755763137290536e3,fr
-3832900735047281700,gb
-8715033061566321e3,ic
4952357416108359e3,gb
-283818251313789280,fr
-3404999753278408e3,it
-1573603865087335e3,fr
2569365805285863e3,hr
-4798845994637866e3,fr
-6843553901828111e3,it
1351561775287078700,fr
1468362618203583e3,it
4434604998512978e3,it
-8219582145179646e3,fr
928372976811115800,fr
-8486077303143373e3,fr
-765801314603653200,lu
2315508425365284400,us
4312776019300613600,fr
77604917581152e5,it
2670139413106661400,it
-7600815331056154e3,fr
4608068335933247500,nl
2147251238715686700,fr
8262733222272963e3,us
-3064971833084665e3,fr
4426202153633794600,fr
-7472237827094517e3,hk
-4792325036502496e3,gb
-1156446170770713e3,fr
