identifierHash,gender,language,seniority,hasAnyApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniorityAsMonths,seniorityAsYears,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought
-4364598042530983e3,M,en,2853,TRUE,TRUE,TRUE,11,95.1,7.92,17,8,23,2,11,63,45,12
-6551755154845287e3,F,fr,3202,FALSE,FALSE,TRUE,13,106.73,8.89,15,8,6,7,11,100,44,1
6936659214999901e3,F,it,3205,TRUE,TRUE,TRUE,12,106.83,8.9,15,8,1,3,11,100,0,0
-3344101169010326500,F,fr,3204,FALSE,FALSE,TRUE,11,106.8,8.9,15,8,0,21,11,100,0,0
6146805957699604e3,F,fr,3205,FALSE,FALSE,TRUE,28,106.83,8.9,14,8,0,13,11,100,0,0
2495094946914857e3,F,it,3200,TRUE,FALSE,TRUE,11,106.67,8.89,14,8,1,5,11,100,0,0
5169024907738427e3,F,en,3197,TRUE,TRUE,TRUE,194,106.57,8.88,12,8,1,0,11,75,0,0
-3020562341225085400,M,de,2857,FALSE,FALSE,FALSE,146,95.23,7.94,12,8,1,1,11,100,0,0
-1285030478822967300,F,it,3205,TRUE,TRUE,TRUE,13,106.83,8.9,11,11,159,1,11,90.9,11,1
7460866134715639e3,F,it,3199,TRUE,TRUE,TRUE,15,106.63,8.89,11,8,5,2,11,100,0,0
8463059209051618e3,F,it,2856,TRUE,TRUE,TRUE,129,95.2,7.93,11,8,3,1,11,63,2,0
7801052711380673e3,F,fr,2855,TRUE,TRUE,TRUE,358,95.17,7.93,10,8,8,1,11,72,0,0
-264277222077384960,F,it,3197,FALSE,FALSE,TRUE,11,106.57,8.88,8,9,2,14,11,100,0,0
-282475427896052300,F,en,2856,FALSE,FALSE,TRUE,11,95.2,7.93,6,8,0,12,11,83,1,1
-8994117006577501e3,F,en,3198,FALSE,FALSE,TRUE,71,106.6,8.88,5,8,1,10,11,90,0,0
5665012237595216e3,F,it,2855,FALSE,FALSE,FALSE,11,95.17,7.93,5,10,0,6,11,100,0,0
-7189838567266204e3,F,es,3203,TRUE,FALSE,FALSE,55,106.77,8.9,79,421,1751,4,10,77.7,299,0
-8415087404559164e3,F,it,3202,TRUE,TRUE,FALSE,11,106.73,8.89,58,34,148,22,10,100,2,3
5645454509279101e3,F,it,3196,TRUE,TRUE,FALSE,11,106.53,8.88,28,52,35,21,10,90,1,0
-6785097442810702e3,F,en,3202,TRUE,FALSE,FALSE,36,106.73,8.89,26,8,0,4,10,100,0,0
-2660712655204379600,M,fr,3199,TRUE,TRUE,FALSE,11,106.63,8.89,22,8,21,0,10,100,0,0
-5512408906425573e3,M,it,3195,TRUE,TRUE,FALSE,15,106.5,8.88,21,9,12,7,10,80,0,0
-9005710665963837e3,F,en,2853,FALSE,FALSE,TRUE,523,95.1,7.92,16,8,0,14,10,100,0,0
4274899341104159e3,F,it,3198,TRUE,TRUE,TRUE,11,106.6,8.88,15,8,3,2,10,90,0,0
-8876645509292847e3,F,it,3198,TRUE,TRUE,FALSE,18,106.6,8.88,13,8,11,9,10,70,0,0
-1712016828201446e3,F,fr,2856,FALSE,FALSE,TRUE,21,95.2,7.93,13,8,0,9,10,100,0,0
-5957536289769964e3,F,fr,3204,FALSE,FALSE,TRUE,14,106.8,8.9,13,8,0,15,10,100,3,0
6815978123187672e3,F,en,3202,TRUE,TRUE,FALSE,11,106.73,8.89,12,8,0,7,10,75,0,0
-7900951626778369e3,F,en,3198,TRUE,TRUE,TRUE,13,106.6,8.88,12,8,0,3,10,90,0,0
-1292340897028035800,F,en,3196,FALSE,FALSE,TRUE,12,106.53,8.88,12,8,1,8,10,90,3,0
-3504972469215875e3,M,fr,2857,TRUE,TRUE,TRUE,22,95.23,7.94,12,9,15,17,10,100,0,0
-6432645662670844e3,F,fr,3204,FALSE,FALSE,TRUE,71,106.8,8.9,12,8,0,0,10,100,0,0
-7363010873022145e3,F,es,3201,TRUE,TRUE,TRUE,194,106.7,8.89,11,9,76,3,10,80,8,1
-5244154980864374e3,F,en,3200,TRUE,TRUE,TRUE,324,106.67,8.89,11,8,2,0,10,72.7,3,1
-3470898410462029e3,F,es,3203,TRUE,TRUE,FALSE,12,106.77,8.9,10,9,35,8,10,100,14,0
-6032311642999224e3,M,fr,3195,TRUE,FALSE,TRUE,180,106.5,8.88,10,8,4,0,10,70,0,0
-965988138174056600,F,it,2856,TRUE,FALSE,TRUE,12,95.2,7.93,10,9,70,5,10,90,1,0
-3675698163971583e3,F,fr,2853,TRUE,FALSE,TRUE,11,95.1,7.92,10,8,3,26,10,0,155,30
-5932161031198132e3,F,en,3199,TRUE,TRUE,FALSE,26,106.63,8.89,9,8,0,5,10,100,0,0
-4366505510744868e3,F,en,3205,TRUE,TRUE,TRUE,32,106.83,8.9,9,8,0,2,10,83,0,0
267852408093724740,F,en,2859,FALSE,FALSE,TRUE,36,95.3,7.94,9,8,0,10,10,100,0,0
-7866608466972991e3,F,it,3201,TRUE,TRUE,TRUE,11,106.7,8.89,8,10,6,3,10,90,7,2
886303803625085300,F,fr,2855,TRUE,TRUE,TRUE,13,95.17,7.93,7,8,0,1,10,60,0,0
8008205337567085e3,M,it,3203,FALSE,FALSE,FALSE,11,106.77,8.9,46,192,274,22,9,88,47,0
-6715583756170855e3,F,en,2854,TRUE,TRUE,FALSE,11,95.13,7.93,38,14,166,7,9,77,16,6
3330208046816059e3,M,en,3202,TRUE,TRUE,FALSE,304,106.73,8.89,36,15,3,0,9,100,1,0
-578635195352168e4,M,en,2855,TRUE,TRUE,FALSE,68,95.17,7.93,31,8,0,5,9,88,0,0
-2921511231243587e3,M,fr,2855,TRUE,TRUE,FALSE,210,95.17,7.93,26,44,1,0,9,53,0,0
-852619922535847e4,F,en,3195,TRUE,TRUE,FALSE,11,106.5,8.88,25,12,58,4,9,80,11,0
5067325205867145e3,F,en,2857,TRUE,FALSE,TRUE,12,95.23,7.94,22,11,432,3,9,70,181,37
1092500098635500900,F,it,2853,TRUE,TRUE,TRUE,56,95.1,7.92,21,8,61,5,9,66,170,1
2941988722935387e3,F,it,3204,FALSE,FALSE,TRUE,180,106.8,8.9,20,8,1,2,9,77,0,0
-3503076958963385300,M,it,3205,FALSE,FALSE,FALSE,12,106.83,8.9,17,9,49,0,9,77,21,12
-6333055304634774e3,F,en,2855,FALSE,FALSE,TRUE,131,95.17,7.93,16,8,0,25,9,100,0,0
-707938808325471500,F,en,3199,TRUE,FALSE,TRUE,11,106.63,8.89,15,8,57,55,9,77,6,10
-1091281698132667100,F,fr,3201,FALSE,FALSE,TRUE,33,106.7,8.89,14,8,0,6,9,55,0,2
3381369644505778700,F,en,3201,FALSE,FALSE,TRUE,11,106.7,8.89,13,8,1,6,9,100,0,0
3770563452788034600,F,fr,3195,TRUE,TRUE,TRUE,116,106.5,8.88,13,8,1,1,9,100,0,0
-62478752961449510,F,fr,3200,TRUE,TRUE,TRUE,19,106.67,8.89,12,8,1,10,9,100,0,0
-134508358817663250,F,es,3199,FALSE,FALSE,TRUE,147,106.63,8.89,11,9,0,1,9,88,0,0
-8441024960233132e3,F,fr,3196,TRUE,TRUE,TRUE,15,106.53,8.88,11,8,1,10,9,100,0,0
-3824745437655002e3,M,es,2854,TRUE,TRUE,FALSE,17,95.13,7.93,11,8,1,4,9,50,0,0
-7976993882260823e3,F,en,3201,TRUE,TRUE,TRUE,309,106.7,8.89,10,8,7,8,9,50,6,2
8153901670889164e3,F,en,3196,FALSE,FALSE,TRUE,35,106.53,8.88,10,8,0,11,9,88,0,0
-5859256495260397e3,F,en,3195,TRUE,TRUE,FALSE,40,106.5,8.88,10,10,339,0,9,88,31,14
857118533308280400,F,en,2858,TRUE,TRUE,TRUE,16,95.27,7.94,10,8,0,5,9,100,0,0
-5960937007545487e3,M,en,3200,TRUE,TRUE,FALSE,206,106.67,8.89,9,8,3,2,9,88,0,0
6834871292668958e3,F,en,2857,FALSE,FALSE,FALSE,15,95.23,7.94,9,10,34,3,9,77,1,0
34419192755046500,F,fr,2856,TRUE,FALSE,TRUE,16,95.2,7.93,9,8,0,8,9,88,0,0
8072501635995342e3,F,en,2855,FALSE,FALSE,FALSE,43,95.17,7.93,9,11,59,5,9,90,7,1
4129958880596180500,F,fr,3204,TRUE,TRUE,FALSE,15,106.8,8.9,9,10,62,8,9,100,10,1
8409393677817037e3,F,en,3200,TRUE,TRUE,TRUE,12,106.67,8.89,8,8,0,2,9,88,0,0
8321089408727433e3,M,it,3198,TRUE,FALSE,TRUE,11,106.6,8.88,8,8,50,2,9,100,1,0
3427720816232557600,M,en,2857,TRUE,TRUE,TRUE,12,95.23,7.94,8,8,38,3,9,77,1,3
2771105905443099e3,F,en,2855,TRUE,TRUE,FALSE,20,95.17,7.93,8,9,32,0,9,77,4,13
-1162396112231303200,M,fr,3203,TRUE,TRUE,TRUE,25,106.77,8.9,7,8,14,0,9,88,0,1
7351081297026043e3,F,en,3197,TRUE,TRUE,FALSE,94,106.57,8.88,7,8,0,2,9,90,0,0
8584219276135746e3,F,de,2856,FALSE,FALSE,TRUE,11,95.2,7.93,7,9,102,8,9,100,222,28
-2700334141332465e3,M,fr,2853,TRUE,FALSE,TRUE,89,95.1,7.92,7,8,10,1,9,100,0,0
5046537385079735e3,F,fr,2852,FALSE,FALSE,TRUE,39,95.07,7.92,7,8,2,8,9,66,0,0
1191980123012969500,F,it,3203,FALSE,FALSE,TRUE,13,106.77,8.9,6,8,20,6,9,88,10,0
1789324072590518800,F,fr,3199,TRUE,TRUE,TRUE,68,106.63,8.89,5,8,12,0,9,60,1,0
-3090385244957819e3,F,es,2859,TRUE,TRUE,TRUE,11,95.3,7.94,5,8,1,7,9,66,3,0
1491605092840466200,F,en,2857,TRUE,TRUE,FALSE,11,95.23,7.94,5,8,1,0,9,100,0,0
3438657378302726e3,F,fr,3205,FALSE,FALSE,FALSE,11,106.83,8.9,4,9,4,1,9,100,0,1
5666274082428573e3,F,en,3202,TRUE,TRUE,TRUE,11,106.73,8.89,43,23,894,3,8,62.5,290,174
-6372560849368443e3,F,fr,3200,TRUE,TRUE,FALSE,62,106.67,8.89,25,12,30,1,8,87,4,28
4567481493589320700,F,en,3205,FALSE,FALSE,FALSE,15,106.83,8.9,22,9,0,4,8,87,0,0
6840915384119163e3,F,en,2857,FALSE,FALSE,FALSE,23,95.23,7.94,17,4,0,6,8,100,0,0
5432276212477344e3,F,en,3202,TRUE,TRUE,TRUE,11,106.73,8.89,14,37,4,4,8,87,0,0
-7808067885239607e3,F,fr,2859,TRUE,TRUE,TRUE,107,95.3,7.94,14,22,46,8,8,62,139,3
5723995422264845e3,F,it,2858,TRUE,TRUE,FALSE,15,95.27,7.94,14,8,1,3,8,62,0,0
6973712234341402e3,F,it,3198,FALSE,FALSE,TRUE,198,106.6,8.88,13,8,40,14,8,62,0,0
-3522464096247698e3,F,en,3195,TRUE,TRUE,FALSE,29,106.5,8.88,13,8,0,1,8,87,0,0
6209959470652591e3,F,it,3202,TRUE,TRUE,TRUE,12,106.73,8.89,12,11,6,1,8,100,5,0
8596550107447443e3,F,fr,3200,FALSE,FALSE,TRUE,12,106.67,8.89,12,8,0,1,8,100,0,0
7057674650640549e3,M,en,3198,TRUE,TRUE,FALSE,49,106.6,8.88,11,9,20,1,8,62,1,1
2780972317002617300,F,it,2852,TRUE,FALSE,TRUE,13,95.07,7.92,11,11,385,3,8,100,39,3
5763120164920761e3,F,it,3198,TRUE,FALSE,TRUE,23,106.6,8.88,10,11,85,1,8,25,104,1
4305846169722521e3,F,en,2859,FALSE,FALSE,TRUE,11,95.3,7.94,10,8,65,4,8,37,12,2
671221847472467e4,F,en,3203,FALSE,FALSE,TRUE,665,106.77,8.9,9,8,0,6,8,0,0,0
-1928421899368567e3,F,fr,3198,TRUE,FALSE,FALSE,100,106.6,8.88,9,9,15,11,8,85.7,3,0
-7761394492205668e3,F,it,3197,TRUE,TRUE,TRUE,12,106.57,8.88,9,17,3,3,8,100,0,0
-991814870264171600,F,en,2857,FALSE,FALSE,TRUE,34,95.23,7.94,9,8,1,5,8,100,1,0
-5396816073858251e3,F,fr,3205,TRUE,TRUE,TRUE,28,106.83,8.9,8,8,0,7,8,100,0,0
-5186540356650481e3,F,en,3196,TRUE,TRUE,TRUE,37,106.53,8.88,8,8,2,0,8,100,2,0
6120532709249636e3,F,it,3197,TRUE,TRUE,TRUE,13,106.57,8.88,7,8,4,6,8,100,0,0
-5584538817404446e3,F,en,2859,TRUE,TRUE,TRUE,40,95.3,7.94,7,8,0,10,8,100,1,0
5715242306494051e3,F,en,2853,TRUE,TRUE,FALSE,131,95.1,7.92,7,9,6,6,8,100,0,0
8664740603355277e3,F,en,3202,TRUE,TRUE,TRUE,189,106.73,8.89,6,8,0,0,8,88,0,0
5507787321458516e3,F,en,3205,TRUE,TRUE,TRUE,27,106.83,8.9,6,8,25,2,8,100,14,2
8309988653318099e3,F,en,3195,TRUE,TRUE,FALSE,11,106.5,8.88,6,8,11,1,8,87,0,2
5747737480256667e3,M,fr,2857,FALSE,FALSE,FALSE,22,95.23,7.94,6,34,4,1,8,87,20,32
8199107606142091e3,F,en,3204,TRUE,TRUE,TRUE,24,106.8,8.9,6,8,0,9,8,100,0,1
-793255593200963e4,M,fr,3201,TRUE,FALSE,TRUE,51,106.7,8.89,5,8,0,4,8,87,0,0
-8366425658006387e3,M,fr,2856,TRUE,TRUE,TRUE,11,95.2,7.93,4,8,3,2,8,87,120,7
-5924793265369684e3,F,it,3201,TRUE,TRUE,FALSE,11,106.7,8.89,62,209,1533,12,7,100,11,0
245701845056183e4,F,en,3197,TRUE,TRUE,FALSE,11,106.57,8.88,59,108,1,2,7,71,0,0
-4386471100265653e3,F,en,3205,TRUE,TRUE,FALSE,604,106.83,8.9,40,10,83,0,7,0,0,0
4171504937074181e3,F,fr,3204,TRUE,TRUE,FALSE,13,106.8,8.9,30,8,0,6,7,83.3,0,0
-4781518988799574e3,F,it,3200,TRUE,TRUE,FALSE,77,106.67,8.89,23,9,60,8,7,71,3,0
2974515032204641300,F,en,2854,TRUE,TRUE,FALSE,15,95.13,7.93,23,35,5,4,7,100,4,0
6926031914451281e3,F,it,3201,FALSE,FALSE,FALSE,252,106.7,8.89,22,9,0,0,7,85.7,0,0
7312485855337867e3,F,it,3196,TRUE,TRUE,TRUE,11,106.53,8.88,18,10,75,9,7,100,49,3
-188994493816263870,F,fr,2857,TRUE,TRUE,FALSE,33,95.23,7.94,18,10,11,0,7,100,3,5
3724729648830258700,F,en,2855,TRUE,TRUE,FALSE,11,95.17,7.93,17,9,70,4,7,42,1,0
-6731818240225817e3,F,en,2858,TRUE,TRUE,FALSE,33,95.27,7.94,15,8,2,3,7,71,1,0
-4723690522404766e3,F,it,3196,TRUE,FALSE,TRUE,13,106.53,8.88,14,9,5,2,7,85,0,0
-929900774983252e3,F,de,2859,FALSE,FALSE,TRUE,100,95.3,7.94,14,9,0,1,7,100,0,0
635845369004434e4,M,it,2852,TRUE,FALSE,TRUE,109,95.07,7.92,13,8,0,1,7,85,0,0
809571502475204e4,F,fr,3204,TRUE,TRUE,TRUE,46,106.8,8.9,13,9,52,0,7,85,1,4
6852042562369261e3,F,it,3198,TRUE,TRUE,FALSE,15,106.6,8.88,12,9,14,13,7,85,0,0
-8603880873739941e3,F,en,3196,TRUE,TRUE,FALSE,13,106.53,8.88,12,9,19,0,7,100,2,16
4027724076632021e3,F,en,2854,FALSE,FALSE,TRUE,251,95.13,7.93,12,8,0,0,7,100,0,0
8541963231744923e3,F,fr,3203,FALSE,FALSE,FALSE,11,106.77,8.9,11,8,48,4,7,100,1,2
-3668293893118168e3,F,fr,2857,TRUE,TRUE,TRUE,279,95.23,7.94,11,8,0,0,7,28,0,0
3220591977258723300,F,fr,3197,TRUE,FALSE,TRUE,12,106.57,8.88,10,9,2,1,7,100,24,4
-9129856810012058e3,M,fr,3196,TRUE,TRUE,FALSE,118,106.53,8.88,10,8,14,1,7,85,6,0
6774390311382153e3,F,en,2857,TRUE,TRUE,TRUE,11,95.23,7.94,10,8,30,2,7,57,0,2
5052788067726364e3,F,it,2857,TRUE,TRUE,FALSE,71,95.23,7.94,10,8,4,5,7,71,2,0
-2605252198276716500,M,it,3196,TRUE,TRUE,TRUE,15,106.53,8.88,8,8,11,2,7,100,0,0
4680704801681881e3,F,fr,3195,TRUE,TRUE,FALSE,88,106.5,8.88,8,8,0,4,7,85,0,0
-2743677282765385700,F,fr,2854,TRUE,TRUE,FALSE,11,95.13,7.93,8,10,176,8,7,100,28,1
-3488113631668126700,F,fr,3204,FALSE,FALSE,TRUE,28,106.8,8.9,8,8,24,1,7,100,0,0
2689505983428750300,M,fr,3203,TRUE,TRUE,TRUE,11,106.77,8.9,7,8,0,0,7,100,0,0
4361358315936373e3,F,fr,3200,TRUE,TRUE,TRUE,277,106.67,8.89,7,8,0,0,7,71,0,0
-8556037168619463e3,M,es,3200,TRUE,TRUE,TRUE,22,106.67,8.89,7,8,0,2,7,85,0,0
3238713321637325e3,M,it,3199,TRUE,TRUE,FALSE,319,106.63,8.89,7,8,0,0,7,85,0,0
-5197540622470527e3,F,en,3198,TRUE,TRUE,FALSE,24,106.6,8.88,7,1,5,1,7,100,13,1
-3099228732841822700,F,fr,3196,FALSE,FALSE,TRUE,20,106.53,8.88,7,8,1,7,7,71,0,0
-7050946661930148e3,F,de,2857,TRUE,TRUE,FALSE,11,95.23,7.94,7,8,16,4,7,100,0,0
-1073489709954790500,F,fr,2856,TRUE,TRUE,FALSE,523,95.2,7.93,7,8,0,0,7,100,0,0
2398377656509555e3,F,fr,3197,TRUE,TRUE,TRUE,14,106.57,8.88,6,8,4,5,7,85,0,0
438556649262653e4,F,fr,2858,FALSE,FALSE,TRUE,72,95.27,7.94,6,8,0,0,7,85,0,0
63173389573543560,F,fr,2856,FALSE,FALSE,TRUE,30,95.2,7.93,6,8,0,0,7,85,0,0
5703601381538811e3,F,fr,2853,FALSE,FALSE,FALSE,12,95.1,7.92,6,8,1,4,7,100,0,0
4062768862769776600,F,es,3204,TRUE,TRUE,TRUE,13,106.8,8.9,6,8,13,0,7,57,2,1
-5713465606802877e3,F,it,3199,TRUE,TRUE,FALSE,11,106.63,8.89,5,8,13,7,7,87,0,0
-8618427897081287e3,F,it,3197,TRUE,TRUE,FALSE,14,106.57,8.88,5,8,3,10,7,100,0,0
-9016994810232176e3,M,fr,3196,FALSE,FALSE,TRUE,50,106.53,8.88,5,7,4,7,7,100,2,1
-6330329648318637e3,F,en,2854,FALSE,FALSE,TRUE,18,95.13,7.93,4,8,0,5,7,100,0,0
-543133038031251600,F,en,3205,TRUE,TRUE,FALSE,15,106.83,8.9,41,9,16,8,6,100,3,0
4638512929165408e3,F,de,3203,TRUE,FALSE,FALSE,14,106.77,8.9,40,9,51,1,6,0,7,33
1927357312095367200,F,en,3199,TRUE,TRUE,FALSE,12,106.63,8.89,34,147,39,0,6,50,49,23
-7787605200861463e3,F,en,2854,TRUE,TRUE,FALSE,11,95.13,7.93,33,11,459,11,6,83,56,65
-1840968736759133700,F,fr,2852,TRUE,TRUE,FALSE,226,95.07,7.92,31,28,57,2,6,50,0,0
466117176329828540,F,es,3202,TRUE,TRUE,FALSE,14,106.73,8.89,29,8,12,0,6,100,8,4
-7491547971829011e3,F,en,3197,TRUE,TRUE,TRUE,12,106.57,8.88,22,20,20,5,6,100,0,0
239956479291798050,F,en,2853,TRUE,TRUE,TRUE,62,95.1,7.92,21,16,5979,1,6,100,634,40
3206006359896912e3,F,fr,2853,TRUE,FALSE,FALSE,219,95.1,7.92,20,22,4,0,6,66,235,25
3036239123656496e3,F,de,3201,TRUE,TRUE,FALSE,12,106.7,8.89,19,8,125,7,6,100,0,4
2848139662524608500,F,fr,3199,TRUE,TRUE,FALSE,27,106.63,8.89,19,9,21,3,6,83.3,1,7
4343472042472601600,M,en,2857,TRUE,TRUE,FALSE,419,95.23,7.94,19,8,0,5,6,50,0,0
4591171160540672e3,M,fr,2854,TRUE,TRUE,FALSE,12,95.13,7.93,18,9,1,2,6,83,0,0
-7431906879835407e3,M,en,3196,TRUE,TRUE,FALSE,312,106.53,8.88,15,8,0,2,6,50,0,0
-300106800568631500,F,en,3195,FALSE,FALSE,TRUE,22,106.5,8.88,14,8,3,2,6,50,2,0
-336147521412565060,F,en,3202,TRUE,TRUE,FALSE,14,106.73,8.89,13,12,6,1,6,100,0,0
-3924422441740396500,F,it,3197,TRUE,TRUE,TRUE,11,106.57,8.88,13,8,0,1,6,100,0,0
-2612906651986011e3,F,en,3202,FALSE,FALSE,TRUE,372,106.73,8.89,12,8,3,0,6,66,3,0
-741541609203518e4,F,en,3198,FALSE,FALSE,FALSE,11,106.6,8.88,12,8,0,6,6,33,0,0
-5228196318869349e3,F,fr,3197,TRUE,TRUE,TRUE,11,106.57,8.88,12,5,1,4,6,33,12,1
-6176131853611911e3,M,it,2858,TRUE,TRUE,TRUE,51,95.27,7.94,12,8,2,1,6,80,0,0
9060095594226431e3,M,en,2857,TRUE,FALSE,FALSE,15,95.23,7.94,12,30,196,3,6,66,378,27
2086545762479749400,F,en,2854,TRUE,TRUE,FALSE,244,95.13,7.93,12,8,90,4,6,33,0,0
-7046662208569939e3,F,fr,2852,FALSE,FALSE,FALSE,11,95.07,7.92,11,9,18,11,6,85,18,0
-3841232970810978300,F,fr,2857,FALSE,FALSE,TRUE,31,95.23,7.94,10,8,0,7,6,100,0,0
99019156101107392,F,en,2854,TRUE,TRUE,TRUE,15,95.13,7.93,10,9,20,5,6,33,1,8
2281556725302892500,F,fr,3202,TRUE,TRUE,TRUE,661,106.73,8.89,9,11,10,10,6,50,0,0
-6416530622161352e3,F,fr,3199,TRUE,TRUE,TRUE,13,106.63,8.89,9,10,2,1,6,66,1,0
-950087913728900200,F,fr,3199,TRUE,TRUE,TRUE,12,106.63,8.89,9,8,0,7,6,33,1,0
8982597339838792e3,F,it,3196,TRUE,TRUE,TRUE,97,106.53,8.88,9,8,0,0,6,100,0,0
3898928910268484600,F,en,2857,FALSE,FALSE,TRUE,14,95.23,7.94,9,8,0,20,6,83,0,0
5798649377105025e3,F,es,2853,TRUE,FALSE,FALSE,14,95.1,7.92,9,13,103,4,6,83,201,0
2722134202598641700,F,en,3200,FALSE,FALSE,TRUE,11,106.67,8.89,8,10,70,2,6,100,49,8
1296990490910077400,F,fr,2858,TRUE,TRUE,TRUE,16,95.27,7.94,8,8,1,9,6,100,0,0
4039336161416058e3,M,fr,2856,TRUE,FALSE,TRUE,22,95.2,7.93,8,8,7,0,6,83,0,0
-1003669701493199400,F,en,2856,FALSE,FALSE,TRUE,356,95.2,7.93,8,8,2,5,6,50,0,0
630175388922385300,M,it,3200,TRUE,TRUE,FALSE,162,106.67,8.89,7,9,2,0,6,66,3,0
-396343578389134300,M,it,2859,TRUE,TRUE,FALSE,14,95.3,7.94,7,8,0,7,6,100,0,0
7208737494366407e3,F,en,2854,FALSE,FALSE,TRUE,47,95.13,7.93,7,8,3,3,6,50,0,2
3063218228585386e3,F,it,2853,FALSE,FALSE,FALSE,20,95.1,7.92,7,9,8,1,6,83,29,0
-809925640253886700,F,it,2853,TRUE,TRUE,TRUE,11,95.1,7.92,7,8,23,2,6,83,1,0
-4245027569455731e3,F,en,3205,TRUE,TRUE,TRUE,14,106.83,8.9,6,8,51,6,6,85,29,14
4423757656760962600,F,it,2859,TRUE,TRUE,TRUE,11,95.3,7.94,6,8,0,6,6,100,0,0
-4666666849044421e3,F,de,2856,TRUE,TRUE,TRUE,12,95.2,7.93,6,8,0,25,6,66,2,0
2453575269178085400,M,fr,2854,TRUE,TRUE,TRUE,11,95.13,7.93,6,11,6,13,6,57,1,9
-3289821594373071e3,F,fr,2853,TRUE,TRUE,TRUE,38,95.1,7.92,6,11,0,2,6,100,0,0
-8331554906765312e3,F,fr,3203,TRUE,TRUE,FALSE,45,106.77,8.9,5,8,0,0,6,83,0,0
2725955433995923500,F,fr,3201,TRUE,TRUE,FALSE,199,106.7,8.89,5,8,0,0,6,100,0,0
-8522519405693984e3,F,en,3205,FALSE,FALSE,FALSE,11,106.83,8.9,5,8,3,1,6,83,0,0
1214489186603852500,M,it,2858,TRUE,FALSE,TRUE,45,95.27,7.94,5,8,3,1,6,50,0,0
-8896779554305212e3,F,fr,2855,TRUE,TRUE,TRUE,11,95.17,7.93,5,8,90,3,6,0,0,1
575075295398383e4,F,en,2855,FALSE,FALSE,TRUE,19,95.17,7.93,5,8,0,6,6,100,0,0
3486280072316958e3,F,fr,3204,FALSE,FALSE,TRUE,11,106.8,8.9,5,8,1,11,6,100,0,0
249782501304936960,F,fr,3199,FALSE,FALSE,TRUE,297,106.63,8.89,4,8,1,0,6,50,0,0
2395920616708303400,F,fr,2854,TRUE,TRUE,TRUE,120,95.13,7.93,4,8,6,5,6,83,1,0
7441976490207815e3,F,de,2853,TRUE,FALSE,TRUE,39,95.1,7.92,4,8,3,12,6,83,0,0
9150602327119062e3,F,fr,2857,FALSE,FALSE,TRUE,11,95.23,7.94,3,8,0,12,6,100,0,0
-8445233360589122e3,M,fr,2853,TRUE,TRUE,FALSE,11,95.1,7.92,3,8,5,3,6,100,0,0
8805241742068118e3,M,en,3195,TRUE,TRUE,TRUE,112,106.5,8.88,40,174,13,0,5,100,1900,41
2146859532557546500,F,en,3202,TRUE,TRUE,FALSE,17,106.73,8.89,37,11,143,2,5,60,14,2
-2011164948339376400,F,fr,3204,TRUE,FALSE,FALSE,15,106.8,8.9,33,9,6,0,5,80,0,0
-6043412375159564e3,F,it,3201,FALSE,FALSE,FALSE,484,106.7,8.89,31,13,9,1,5,66,0,0
-8832451615279198e3,F,es,3197,TRUE,TRUE,FALSE,218,106.57,8.88,30,37,27,1,5,100,3,2
7005653360647971e3,F,fr,3205,TRUE,TRUE,FALSE,24,106.83,8.9,28,9,42,1,5,80,0,0
4192468430825594400,F,en,3204,TRUE,TRUE,FALSE,16,106.8,8.9,27,9,55,2,5,100,0,0
-6423487192852208e3,F,it,3203,TRUE,TRUE,FALSE,271,106.77,8.9,26,8,0,3,5,40,0,0
-1.2520237945604319e+18,M,it,3205,TRUE,TRUE,FALSE,14,106.83,8.9,26,8,11,1,5,60,0,0
-4923082825312843e3,F,fr,2857,TRUE,TRUE,FALSE,11,95.23,7.94,25,26,876,7,5,100,15,12
2366106384474548e3,F,fr,3203,TRUE,TRUE,FALSE,12,106.77,8.9,24,8,0,0,5,100,0,0
-6157473115299908e3,F,en,3201,FALSE,FALSE,FALSE,22,106.7,8.89,24,8,6,4,5,100,12,0
-4341798529698643e3,F,en,3201,TRUE,TRUE,FALSE,265,106.7,8.89,24,9,5,6,5,100,1,0
1411806206507977200,F,en,3203,TRUE,TRUE,TRUE,19,106.77,8.9,23,10,67,2,5,60,6,3
9166259654430833e3,F,fr,3197,TRUE,TRUE,TRUE,12,106.57,8.88,22,14,185,0,5,100,37,53
1099176581126161900,F,fr,3196,TRUE,TRUE,FALSE,12,106.53,8.88,21,9,7,0,5,80,12,4
4787743536897604e3,M,en,2855,TRUE,TRUE,FALSE,146,95.17,7.93,21,31,24,0,5,100,1,0
-9211564833804156e3,F,de,2855,TRUE,FALSE,TRUE,45,95.17,7.93,17,11,2,0,5,80,2,3
-1389041094851303400,F,en,3204,TRUE,TRUE,TRUE,362,106.8,8.9,16,9,373,0,5,0,47,7
-7380193042457415e3,M,en,3203,TRUE,TRUE,FALSE,11,106.77,8.9,16,10,25,1,5,100,2,0
4374253155890759e3,F,de,3200,TRUE,TRUE,TRUE,11,106.67,8.89,16,2,91,5,5,80,10,1
3994821603594898400,F,en,3205,TRUE,TRUE,TRUE,11,106.83,8.9,15,8,3,1,5,80,0,0
